limit_bal,gender,education,marriage,age,pay_0,bill_amt1,avg_bill,pay_amt1,payment,leak_prediction
10000.0,1.0,1,2.0,22.0,2.0,6883.0,9098.666666666666,2500.0,1.0,1.0
300000.0,1.0,1,2.0,26.0,2.0,273138.0,279133.3333333333,12000.0,1.0,1.0
260000.0,2.0,2,2.0,40.0,0.0,241565.0,144371.33333333334,13000.0,0.0,0.0
160000.0,2.0,3,1.0,28.0,0.0,38660.0,38895.5,2500.0,0.0,0.0
260000.0,2.0,1,2.0,32.0,-2.0,0.0,987.0,0.0,1.0,0.0
280000.0,2.0,1,2.0,29.0,-1.0,2187.0,13368.5,1469.0,0.0,0.0
260000.0,2.0,1,2.0,35.0,1.0,-15.0,4029.1666666666665,16611.0,0.0,1.0
240000.0,1.0,1,1.0,43.0,-2.0,3645.0,6828.166666666667,9088.0,0.0,0.0
50000.0,2.0,2,3.0,49.0,0.0,45681.0,16480.5,1209.0,0.0,0.0
260000.0,2.0,2,2.0,44.0,1.0,0.0,0.0,0.0,1.0,1.0
60000.0,2.0,2,2.0,24.0,2.0,60270.0,63690.0,5706.0,1.0,1.0
130000.0,2.0,2,1.0,26.0,0.0,24579.0,15711.5,1187.0,0.0,0.0
140000.0,2.0,1,2.0,31.0,0.0,112936.0,104529.33333333333,6000.0,0.0,0.0
20000.0,1.0,3,2.0,39.0,2.0,18243.0,17621.166666666668,1677.0,1.0,1.0
360000.0,2.0,1,2.0,35.0,1.0,0.0,232.0,0.0,0.0,1.0
220000.0,1.0,1,2.0,28.0,0.0,127021.0,118254.83333333333,28500.0,0.0,0.0
500000.0,1.0,1,2.0,37.0,-1.0,4331.0,48062.0,60446.0,1.0,0.0
50000.0,1.0,3,3.0,59.0,0.0,50739.0,28923.5,1500.0,0.0,1.0
210000.0,2.0,1,2.0,28.0,-1.0,262.0,37984.833333333336,3771.0,0.0,0.0
200000.0,1.0,1,1.0,41.0,0.0,90930.0,73218.5,5032.0,0.0,0.0
370000.0,1.0,1,2.0,28.0,0.0,87313.0,37548.0,5000.0,0.0,0.0
200000.0,1.0,2,2.0,27.0,1.0,112050.0,117126.0,6501.0,0.0,1.0
260000.0,1.0,1,1.0,51.0,1.0,-200.0,1552.0,0.0,0.0,1.0
50000.0,2.0,1,2.0,23.0,-1.0,15512.0,8879.166666666666,2552.0,0.0,0.0
260000.0,2.0,1,2.0,33.0,0.0,18460.0,22773.333333333332,3000.0,0.0,0.0
230000.0,2.0,3,2.0,48.0,-1.0,2781.0,9198.666666666666,12540.0,0.0,0.0
20000.0,1.0,2,2.0,27.0,1.0,0.0,0.0,0.0,1.0,1.0
500000.0,1.0,2,2.0,33.0,0.0,3311.0,4609.333333333333,4019.0,0.0,0.0
160000.0,2.0,2,1.0,50.0,-1.0,1261.0,948.6666666666666,2261.0,1.0,0.0
50000.0,1.0,2,2.0,25.0,0.0,1552.0,1270.0,2452.0,1.0,1.0
220000.0,2.0,2,1.0,37.0,2.0,2345.0,1204.1666666666667,1007.0,1.0,1.0
150000.0,1.0,3,1.0,64.0,0.0,56852.0,49339.833333333336,2688.0,0.0,1.0
180000.0,2.0,1,2.0,35.0,-1.0,11123.0,26239.666666666668,7936.0,0.0,0.0
80000.0,2.0,2,1.0,40.0,0.0,82150.0,13691.666666666666,0.0,1.0,0.0
50000.0,2.0,3,2.0,27.0,0.0,41991.0,45317.0,1720.0,0.0,0.0
30000.0,2.0,2,2.0,26.0,1.0,5231.0,6423.333333333333,1300.0,1.0,1.0
180000.0,2.0,2,2.0,31.0,0.0,176731.0,157844.83333333334,6814.0,0.0,0.0
70000.0,1.0,3,1.0,64.0,0.0,62188.0,53756.5,3000.0,0.0,1.0
300000.0,2.0,1,2.0,33.0,-2.0,0.0,0.0,0.0,1.0,0.0
640000.0,2.0,1,1.0,50.0,-2.0,6482.0,13578.333333333334,8853.0,0.0,0.0
60000.0,2.0,1,2.0,28.0,1.0,0.0,12454.0,0.0,0.0,1.0
120000.0,2.0,2,2.0,24.0,2.0,67714.0,30395.833333333332,2102.0,1.0,1.0
280000.0,2.0,1,2.0,27.0,-1.0,36382.0,7467.666666666667,2000.0,0.0,0.0
260000.0,2.0,1,2.0,32.0,0.0,8161.0,5298.666666666667,2000.0,0.0,0.0
50000.0,1.0,2,3.0,34.0,0.0,48538.0,34427.833333333336,3000.0,0.0,0.0
70000.0,1.0,2,2.0,47.0,1.0,64586.0,66448.0,0.0,0.0,1.0
50000.0,1.0,1,2.0,38.0,-1.0,390.0,585.0,770.0,1.0,0.0
470000.0,1.0,1,1.0,40.0,2.0,241153.0,158302.33333333334,10000.0,1.0,1.0
320000.0,2.0,1,1.0,41.0,-2.0,56093.0,11511.166666666666,0.0,0.0,0.0
50000.0,2.0,3,2.0,23.0,0.0,49385.0,36445.5,1500.0,0.0,0.0
230000.0,2.0,3,1.0,32.0,-2.0,0.0,0.0,0.0,0.0,0.0
140000.0,2.0,2,2.0,29.0,0.0,43030.0,48524.666666666664,2000.0,0.0,0.0
50000.0,1.0,2,2.0,25.0,0.0,6302.0,8261.833333333334,1800.0,1.0,1.0
450000.0,2.0,1,2.0,45.0,1.0,0.0,798.8333333333334,0.0,0.0,1.0
500000.0,1.0,2,1.0,49.0,-1.0,371.0,34032.666666666664,3540.0,0.0,0.0
20000.0,1.0,2,2.0,37.0,0.0,15960.0,5859.666666666667,0.0,0.0,1.0
230000.0,1.0,1,1.0,38.0,-1.0,1902.0,1262.1666666666667,2170.0,0.0,0.0
50000.0,1.0,2,2.0,24.0,1.0,53890.0,51760.5,2200.0,0.0,1.0
300000.0,1.0,2,1.0,31.0,-1.0,12793.0,13618.0,14212.0,0.0,0.0
100000.0,2.0,3,1.0,36.0,2.0,92675.0,83157.33333333333,3445.0,0.0,1.0
30000.0,1.0,2,2.0,27.0,0.0,29063.0,23553.666666666668,1908.0,0.0,1.0
400000.0,1.0,2,1.0,44.0,-1.0,6389.0,20319.166666666668,59570.0,0.0,0.0
170000.0,1.0,1,2.0,30.0,-1.0,998.0,601.5,0.0,0.0,0.0
340000.0,2.0,3,2.0,57.0,0.0,49467.0,56280.333333333336,1880.0,0.0,0.0
210000.0,2.0,2,1.0,35.0,0.0,44552.0,47491.5,2000.0,0.0,0.0
80000.0,2.0,2,1.0,38.0,-1.0,1894.0,826.8333333333334,316.0,1.0,0.0
20000.0,2.0,1,2.0,24.0,-1.0,7795.0,5953.833333333333,4112.0,0.0,0.0
300000.0,2.0,1,1.0,51.0,-1.0,311.0,227.66666666666666,832.0,0.0,0.0
20000.0,1.0,3,2.0,43.0,-1.0,6085.0,7702.666666666667,1045.0,1.0,0.0
50000.0,1.0,1,1.0,40.0,0.0,50657.0,35082.0,2015.0,0.0,1.0
60000.0,2.0,1,2.0,27.0,-1.0,3136.0,1332.3333333333333,1286.0,0.0,0.0
60000.0,2.0,2,2.0,50.0,0.0,59853.0,33111.5,1500.0,0.0,0.0
50000.0,1.0,3,1.0,51.0,1.0,48091.0,38169.0,1.0,1.0,1.0
120000.0,2.0,2,2.0,26.0,1.0,52623.0,56470.166666666664,0.0,0.0,1.0
20000.0,1.0,3,2.0,59.0,2.0,5119.0,6862.166666666667,1500.0,0.0,1.0
240000.0,2.0,2,1.0,40.0,-1.0,326.0,326.0,326.0,0.0,0.0
420000.0,2.0,1,2.0,36.0,-2.0,0.0,5230.5,3363.0,0.0,0.0
180000.0,2.0,1,2.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0
410000.0,2.0,3,2.0,28.0,2.0,407490.0,366587.5,16195.0,0.0,0.0
30000.0,1.0,1,2.0,41.0,0.0,16098.0,18116.833333333332,1597.0,1.0,1.0
110000.0,1.0,2,2.0,25.0,2.0,38449.0,29784.0,3000.0,0.0,1.0
90000.0,1.0,1,2.0,33.0,-1.0,498.0,1377.8333333333333,498.0,0.0,0.0
220000.0,1.0,1,1.0,41.0,-1.0,30262.0,16947.166666666668,37092.0,0.0,0.0
50000.0,2.0,3,1.0,57.0,2.0,47349.0,30808.166666666668,1892.0,1.0,1.0
30000.0,2.0,3,2.0,22.0,0.0,20741.0,14217.833333333334,1500.0,0.0,0.0
520000.0,1.0,1,1.0,55.0,-1.0,2292.0,11472.333333333334,5227.0,0.0,0.0
80000.0,2.0,3,1.0,39.0,2.0,48401.0,50377.0,2000.0,0.0,1.0
20000.0,1.0,3,2.0,58.0,0.0,12066.0,2011.0,0.0,0.0,1.0
210000.0,2.0,1,2.0,29.0,-1.0,27371.0,5640.333333333333,871.0,0.0,0.0
100000.0,2.0,2,2.0,28.0,0.0,101557.0,85497.5,5000.0,0.0,0.0
320000.0,2.0,1,1.0,33.0,1.0,0.0,454.5,0.0,0.0,1.0
500000.0,2.0,2,1.0,44.0,0.0,38034.0,39275.833333333336,1632.0,0.0,0.0
20000.0,2.0,3,1.0,41.0,0.0,16208.0,18139.666666666668,1300.0,0.0,1.0
10000.0,1.0,2,1.0,59.0,0.0,6827.0,8439.666666666666,1290.0,0.0,1.0
310000.0,1.0,3,1.0,43.0,-1.0,4323.0,4654.833333333333,650.0,0.0,0.0
200000.0,2.0,1,2.0,37.0,-1.0,11211.0,12977.0,12329.0,0.0,0.0
180000.0,1.0,3,2.0,29.0,-2.0,4358.0,5454.0,3169.0,0.0,0.0
50000.0,1.0,2,1.0,32.0,0.0,37293.0,23837.5,1634.0,0.0,1.0
150000.0,2.0,2,2.0,41.0,-1.0,2371.0,9316.666666666666,40824.0,0.0,0.0
500000.0,2.0,1,1.0,45.0,0.0,93669.0,67501.66666666667,10147.0,0.0,0.0
230000.0,1.0,2,2.0,31.0,0.0,14529.0,20915.833333333332,5500.0,1.0,0.0
20000.0,1.0,2,2.0,38.0,0.0,19845.0,16040.0,1694.0,0.0,1.0
190000.0,2.0,2,2.0,28.0,0.0,43072.0,39427.166666666664,3768.0,0.0,0.0
20000.0,2.0,2,2.0,24.0,0.0,19043.0,18957.5,1500.0,0.0,0.0
170000.0,1.0,3,1.0,51.0,0.0,55396.0,51582.333333333336,8000.0,0.0,1.0
210000.0,2.0,2,2.0,43.0,0.0,180962.0,147584.33333333334,6601.0,0.0,0.0
100000.0,1.0,2,1.0,44.0,2.0,59586.0,62689.0,2800.0,1.0,1.0
260000.0,2.0,2,1.0,42.0,0.0,50060.0,39726.666666666664,5000.0,0.0,0.0
200000.0,2.0,2,2.0,25.0,0.0,22371.0,29242.833333333332,2569.0,0.0,0.0
90000.0,1.0,2,3.0,40.0,0.0,106947.0,36048.833333333336,1965.0,1.0,0.0
470000.0,2.0,1,1.0,35.0,0.0,270005.0,238919.83333333334,9500.0,0.0,0.0
270000.0,2.0,1,2.0,27.0,-1.0,153201.0,94167.66666666667,5933.0,0.0,0.0
100000.0,1.0,1,1.0,49.0,0.0,63977.0,68529.66666666667,2500.0,1.0,1.0
200000.0,2.0,1,2.0,40.0,1.0,-433.0,4105.166666666667,0.0,0.0,1.0
70000.0,2.0,2,1.0,43.0,0.0,38173.0,39555.666666666664,1957.0,0.0,1.0
200000.0,2.0,1,1.0,40.0,-1.0,16204.0,8190.0,7870.0,0.0,0.0
50000.0,2.0,2,1.0,31.0,0.0,52754.0,32204.333333333332,3000.0,0.0,0.0
90000.0,2.0,2,1.0,24.0,0.0,28329.0,24380.5,1800.0,0.0,0.0
50000.0,2.0,2,1.0,30.0,0.0,48139.0,36910.666666666664,2299.0,0.0,1.0
240000.0,2.0,1,1.0,37.0,-1.0,317.0,52.833333333333336,0.0,0.0,0.0
140000.0,1.0,1,2.0,35.0,-1.0,325.0,1100.3333333333333,537.0,0.0,0.0
120000.0,1.0,1,1.0,52.0,2.0,112593.0,116773.5,3300.0,0.0,1.0
460000.0,1.0,2,1.0,61.0,1.0,0.0,1766.5,8602.0,0.0,1.0
170000.0,2.0,2,1.0,25.0,0.0,1906.0,3016.0,4000.0,0.0,0.0
500000.0,2.0,1,1.0,39.0,0.0,39823.0,37055.0,30006.0,0.0,0.0
50000.0,1.0,2,1.0,51.0,0.0,31281.0,23440.833333333332,2556.0,0.0,1.0
210000.0,2.0,1,2.0,26.0,1.0,-12.0,114.33333333333333,500.0,0.0,1.0
50000.0,1.0,1,2.0,24.0,0.0,42509.0,44109.833333333336,2041.0,0.0,1.0
200000.0,2.0,2,1.0,42.0,-1.0,326.0,440.3333333333333,645.0,0.0,0.0
20000.0,2.0,1,2.0,26.0,-1.0,11030.0,18403.5,5331.0,0.0,0.0
80000.0,2.0,2,1.0,53.0,1.0,9715.0,11192.0,0.0,0.0,1.0
430000.0,1.0,2,1.0,32.0,1.0,0.0,416.6666666666667,2500.0,1.0,1.0
350000.0,2.0,1,2.0,44.0,3.0,314607.0,330984.5,14000.0,1.0,1.0
50000.0,2.0,2,1.0,34.0,-1.0,2738.0,3651.3333333333335,8199.0,0.0,0.0
210000.0,2.0,3,1.0,55.0,0.0,217016.0,177474.16666666666,8049.0,1.0,0.0
20000.0,1.0,2,2.0,51.0,-1.0,780.0,10.0,0.0,0.0,0.0
160000.0,2.0,2,2.0,29.0,0.0,36134.0,10604.666666666666,21000.0,1.0,0.0
50000.0,2.0,3,1.0,46.0,2.0,25706.0,23680.666666666668,1434.0,1.0,1.0
50000.0,2.0,1,2.0,24.0,0.0,49982.0,39577.666666666664,1963.0,0.0,0.0
30000.0,1.0,3,2.0,31.0,3.0,30588.0,24209.0,0.0,1.0,1.0
100000.0,1.0,1,2.0,29.0,2.0,48186.0,49687.5,1800.0,1.0,1.0
360000.0,1.0,2,2.0,28.0,0.0,35564.0,14324.0,2086.0,0.0,0.0
310000.0,2.0,2,1.0,34.0,0.0,4153.0,6041.833333333333,1002.0,0.0,0.0
50000.0,2.0,2,3.0,30.0,2.0,40087.0,35347.5,0.0,0.0,1.0
120000.0,2.0,2,1.0,37.0,0.0,12006.0,13967.0,1171.0,0.0,1.0
30000.0,2.0,2,2.0,29.0,1.0,16493.0,16991.333333333332,0.0,1.0,1.0
200000.0,2.0,2,2.0,30.0,0.0,193300.0,173686.0,6860.0,0.0,0.0
20000.0,1.0,3,2.0,37.0,0.0,19716.0,9747.5,1547.0,0.0,1.0
50000.0,2.0,2,2.0,23.0,0.0,47020.0,33891.833333333336,2139.0,1.0,0.0
70000.0,2.0,1,2.0,25.0,0.0,8272.0,10403.666666666666,2000.0,0.0,0.0
290000.0,2.0,1,2.0,32.0,1.0,0.0,2147.1666666666665,0.0,0.0,1.0
90000.0,2.0,1,2.0,30.0,2.0,750.0,1266.6666666666667,0.0,0.0,1.0
150000.0,1.0,2,1.0,37.0,2.0,106628.0,82537.16666666667,7400.0,1.0,1.0
90000.0,1.0,2,2.0,38.0,0.0,112212.0,54869.333333333336,5170.0,0.0,0.0
80000.0,1.0,1,1.0,40.0,0.0,28054.0,31857.333333333332,3600.0,1.0,1.0
100000.0,1.0,1,2.0,32.0,1.0,95794.0,83570.5,4000.0,0.0,1.0
200000.0,2.0,2,1.0,41.0,-2.0,-780.0,559.6666666666666,0.0,0.0,0.0
140000.0,2.0,2,2.0,31.0,3.0,124716.0,129642.0,5800.0,1.0,1.0
110000.0,2.0,2,2.0,45.0,-1.0,836.0,32610.666666666668,9376.0,0.0,0.0
50000.0,2.0,3,3.0,43.0,0.0,31199.0,29202.166666666668,12009.0,0.0,0.0
60000.0,2.0,2,1.0,42.0,0.0,61759.0,46922.666666666664,2600.0,0.0,1.0
130000.0,1.0,1,1.0,40.0,0.0,25375.0,17100.833333333332,1500.0,0.0,1.0
320000.0,2.0,2,1.0,43.0,0.0,181048.0,190449.0,8500.0,0.0,0.0
120000.0,2.0,3,1.0,42.0,-1.0,2207.0,2378.1666666666665,263.0,0.0,0.0
450000.0,2.0,2,2.0,35.0,1.0,347994.0,357173.3333333333,0.0,0.0,0.0
200000.0,2.0,2,1.0,36.0,-1.0,136286.0,181224.5,50000.0,1.0,0.0
20000.0,1.0,1,2.0,31.0,1.0,16170.0,9863.5,0.0,1.0,1.0
410000.0,2.0,2,1.0,29.0,-2.0,6764.0,52753.5,6500.0,0.0,0.0
210000.0,2.0,1,1.0,40.0,0.0,206803.0,167601.16666666666,7876.0,0.0,0.0
210000.0,2.0,1,1.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0
130000.0,1.0,3,1.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0
170000.0,2.0,1,2.0,27.0,-2.0,6504.0,1473.6666666666667,1046.0,1.0,0.0
190000.0,2.0,2,1.0,55.0,0.0,104344.0,97093.5,6003.0,0.0,0.0
230000.0,2.0,1,2.0,28.0,0.0,95956.0,85608.66666666667,4231.0,1.0,0.0
120000.0,2.0,2,2.0,29.0,0.0,114538.0,116485.83333333333,6000.0,0.0,0.0
50000.0,2.0,2,2.0,23.0,0.0,17313.0,19643.0,3000.0,1.0,0.0
220000.0,2.0,2,2.0,41.0,0.0,32016.0,19477.0,2004.0,1.0,0.0
320000.0,2.0,1,2.0,32.0,2.0,313383.0,315016.3333333333,12937.0,0.0,1.0
160000.0,2.0,2,1.0,27.0,0.0,75652.0,19915.0,1020.0,1.0,0.0
20000.0,2.0,2,2.0,23.0,0.0,4561.0,9831.166666666666,2000.0,0.0,0.0
460000.0,2.0,1,2.0,34.0,1.0,-258.0,354.6666666666667,0.0,0.0,1.0
490000.0,1.0,1,1.0,38.0,1.0,380.0,10007.0,380.0,0.0,1.0
130000.0,2.0,2,1.0,47.0,0.0,85317.0,62086.833333333336,3813.0,0.0,0.0
170000.0,1.0,2,2.0,41.0,0.0,162500.0,93391.0,4781.0,0.0,0.0
150000.0,2.0,2,2.0,24.0,0.0,108924.0,109057.5,4000.0,0.0,0.0
180000.0,2.0,1,2.0,33.0,-2.0,1246.0,769.3333333333334,1845.0,0.0,0.0
50000.0,1.0,3,2.0,35.0,0.0,41646.0,20532.5,4000.0,0.0,0.0
240000.0,2.0,4,1.0,44.0,0.0,47315.0,34020.166666666664,3000.0,0.0,0.0
390000.0,2.0,1,2.0,37.0,-1.0,20666.0,15333.0,20666.0,0.0,0.0
50000.0,1.0,3,2.0,47.0,0.0,48593.0,24829.833333333332,1278.0,0.0,1.0
310000.0,1.0,1,1.0,43.0,-2.0,0.0,0.0,0.0,0.0,0.0
100000.0,2.0,1,2.0,28.0,1.0,290.0,366.1666666666667,1534.0,0.0,1.0
260000.0,2.0,1,2.0,36.0,-1.0,2992.0,523.6666666666666,0.0,0.0,0.0
30000.0,2.0,2,2.0,28.0,0.0,28347.0,28434.5,2000.0,0.0,0.0
310000.0,1.0,2,2.0,27.0,-2.0,68928.0,61228.0,43894.0,0.0,0.0
270000.0,1.0,1,2.0,40.0,0.0,193444.0,168648.66666666666,15000.0,0.0,0.0
250000.0,2.0,1,1.0,30.0,-1.0,1923.0,20045.666666666668,900.0,1.0,0.0
130000.0,2.0,2,1.0,31.0,0.0,32215.0,30724.0,2000.0,0.0,0.0
220000.0,1.0,1,1.0,35.0,0.0,21960.0,29283.0,2000.0,0.0,1.0
60000.0,2.0,2,2.0,48.0,0.0,86550.0,60579.666666666664,3000.0,0.0,0.0
120000.0,1.0,1,2.0,29.0,-2.0,119324.0,71692.16666666667,5025.0,0.0,0.0
30000.0,2.0,2,1.0,35.0,-1.0,11359.0,19734.333333333332,27657.0,0.0,0.0
130000.0,2.0,1,2.0,30.0,2.0,124651.0,128994.33333333333,7100.0,1.0,1.0
100000.0,2.0,2,1.0,35.0,-1.0,29048.0,18774.333333333332,0.0,0.0,0.0
200000.0,2.0,1,2.0,26.0,0.0,1290.0,357.0,599.0,0.0,0.0
260000.0,2.0,2,1.0,47.0,0.0,164137.0,173802.0,10000.0,0.0,0.0
390000.0,1.0,1,1.0,45.0,2.0,185204.0,136539.66666666666,0.0,1.0,1.0
340000.0,2.0,1,2.0,42.0,0.0,308023.0,141109.0,27245.0,0.0,0.0
140000.0,2.0,2,2.0,24.0,-2.0,137037.0,102514.66666666667,5053.0,1.0,0.0
220000.0,2.0,2,2.0,39.0,0.0,142186.0,140872.33333333334,7000.0,0.0,0.0
20000.0,1.0,2,1.0,31.0,-1.0,1572.0,1266.1666666666667,1386.0,0.0,0.0
500000.0,1.0,2,2.0,40.0,-1.0,33179.0,53768.0,99159.0,0.0,0.0
210000.0,2.0,2,1.0,33.0,0.0,8770.0,10435.0,6000.0,1.0,0.0
340000.0,2.0,2,2.0,39.0,0.0,308286.0,281485.1666666667,13775.0,0.0,0.0
130000.0,1.0,2,1.0,44.0,2.0,16357.0,20559.5,1500.0,1.0,1.0
200000.0,2.0,2,2.0,34.0,0.0,189279.0,109893.33333333333,10000.0,0.0,0.0
150000.0,1.0,1,1.0,35.0,0.0,160292.0,108073.0,6100.0,1.0,0.0
50000.0,2.0,3,2.0,22.0,0.0,36926.0,39549.333333333336,20007.0,0.0,0.0
60000.0,2.0,1,2.0,25.0,2.0,38050.0,40287.666666666664,2000.0,1.0,1.0
60000.0,1.0,1,2.0,27.0,-1.0,1386.0,2712.5,5273.0,0.0,0.0
150000.0,2.0,3,1.0,29.0,0.0,118025.0,123981.16666666667,4278.0,0.0,0.0
180000.0,1.0,1,1.0,38.0,2.0,47276.0,50535.166666666664,3000.0,1.0,1.0
50000.0,1.0,2,2.0,22.0,0.0,55100.0,33192.833333333336,2372.0,0.0,0.0
10000.0,2.0,3,1.0,48.0,0.0,7863.0,5630.833333333333,1172.0,0.0,1.0
100000.0,2.0,2,2.0,24.0,0.0,94056.0,87639.66666666667,3730.0,0.0,0.0
30000.0,2.0,2,2.0,21.0,-2.0,0.0,1650.3333333333333,780.0,0.0,0.0
50000.0,1.0,3,1.0,51.0,0.0,48550.0,38464.333333333336,2000.0,0.0,1.0
30000.0,1.0,2,1.0,39.0,0.0,19643.0,22330.666666666668,1700.0,1.0,1.0
100000.0,2.0,2,2.0,30.0,2.0,96638.0,100073.0,4300.0,1.0,1.0
100000.0,1.0,2,2.0,35.0,2.0,24524.0,27172.166666666668,3500.0,0.0,1.0
290000.0,1.0,2,1.0,37.0,-2.0,199911.0,189098.0,8001.0,0.0,0.0
140000.0,2.0,2,1.0,42.0,0.0,3726.0,4288.0,2846.0,0.0,1.0
240000.0,2.0,1,1.0,39.0,1.0,0.0,0.0,0.0,0.0,1.0
380000.0,1.0,1,2.0,27.0,-1.0,2501.0,1391.0,0.0,0.0,0.0
230000.0,2.0,3,1.0,54.0,-1.0,1227.0,1218.3333333333333,784.0,0.0,0.0
40000.0,2.0,1,2.0,24.0,0.0,28140.0,34466.333333333336,5000.0,1.0,0.0
210000.0,2.0,1,1.0,34.0,0.0,74261.0,76153.33333333333,3500.0,0.0,0.0
150000.0,2.0,2,1.0,37.0,0.0,144744.0,87281.16666666667,4610.0,0.0,0.0
70000.0,2.0,3,1.0,27.0,2.0,27241.0,30897.5,3628.0,1.0,1.0
80000.0,2.0,2,2.0,24.0,0.0,9591.0,1886.1666666666667,1000.0,0.0,0.0
50000.0,1.0,2,2.0,30.0,0.0,49259.0,39127.833333333336,2500.0,0.0,1.0
300000.0,2.0,2,2.0,27.0,-2.0,0.0,0.0,0.0,0.0,0.0
180000.0,2.0,2,2.0,30.0,0.0,63182.0,59183.833333333336,2166.0,0.0,0.0
150000.0,2.0,1,2.0,35.0,-2.0,9164.0,8479.0,14021.0,0.0,0.0
60000.0,1.0,1,2.0,24.0,0.0,20873.0,23018.666666666668,2000.0,0.0,1.0
100000.0,2.0,2,2.0,37.0,0.0,177961.0,55363.833333333336,3082.0,1.0,0.0
90000.0,2.0,2,1.0,26.0,2.0,89947.0,88994.0,5000.0,0.0,1.0
20000.0,1.0,2,1.0,43.0,0.0,14102.0,15902.833333333334,1300.0,0.0,1.0
320000.0,2.0,1,2.0,32.0,-2.0,-1.0,-67.33333333333333,0.0,1.0,0.0
90000.0,2.0,3,1.0,68.0,-2.0,2000.0,12548.166666666666,0.0,0.0,0.0
500000.0,1.0,2,2.0,36.0,1.0,226.0,79850.33333333333,9125.0,0.0,1.0
210000.0,1.0,1,1.0,37.0,-1.0,3094.0,1439.6666666666667,565.0,0.0,0.0
30000.0,1.0,2,2.0,29.0,2.0,28603.0,9564.666666666666,1000.0,1.0,1.0
20000.0,1.0,2,1.0,51.0,0.0,10400.0,1733.3333333333333,0.0,1.0,1.0
50000.0,2.0,1,2.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0
360000.0,2.0,3,1.0,39.0,-1.0,4964.0,1378.0,177.0,0.0,0.0
80000.0,2.0,3,1.0,28.0,0.0,36847.0,24481.0,2000.0,0.0,0.0
150000.0,1.0,1,1.0,47.0,-1.0,4003.0,1872.8333333333333,2891.0,0.0,0.0
20000.0,1.0,2,1.0,36.0,2.0,25274.0,23142.5,1700.0,0.0,1.0
150000.0,2.0,3,1.0,55.0,-2.0,1194.0,2394.8333333333335,2101.0,0.0,0.0
340000.0,1.0,3,1.0,29.0,0.0,332123.0,321973.3333333333,14000.0,0.0,0.0
500000.0,1.0,2,1.0,61.0,1.0,0.0,0.0,0.0,1.0,1.0
100000.0,2.0,3,1.0,33.0,0.0,32526.0,37037.333333333336,5396.0,0.0,0.0
160000.0,1.0,2,1.0,62.0,-2.0,0.0,0.0,0.0,0.0,0.0
300000.0,2.0,1,1.0,42.0,-1.0,400.0,3475.8333333333335,0.0,0.0,0.0
240000.0,1.0,1,2.0,34.0,0.0,18825.0,13735.666666666666,12880.0,0.0,0.0
60000.0,2.0,2,1.0,30.0,2.0,60558.0,59673.166666666664,3500.0,1.0,1.0
20000.0,2.0,2,2.0,21.0,0.0,13717.0,3795.8333333333335,1005.0,0.0,0.0
80000.0,2.0,2,1.0,25.0,-1.0,1374.0,2247.5,1170.0,0.0,0.0
20000.0,1.0,2,1.0,47.0,-1.0,390.0,195.0,780.0,0.0,0.0
240000.0,2.0,1,1.0,35.0,-1.0,5770.0,7589.0,10420.0,0.0,0.0
20000.0,1.0,2,2.0,25.0,1.0,19242.0,20139.0,1700.0,0.0,1.0
290000.0,1.0,2,1.0,33.0,0.0,190547.0,150228.16666666666,7158.0,0.0,0.0
120000.0,2.0,1,2.0,33.0,0.0,53087.0,56248.333333333336,2572.0,0.0,0.0
100000.0,2.0,2,2.0,33.0,0.0,61089.0,68970.0,30010.0,0.0,0.0
20000.0,1.0,2,1.0,42.0,0.0,18317.0,15685.0,1500.0,0.0,1.0
60000.0,2.0,2,1.0,49.0,1.0,17013.0,18685.833333333332,2000.0,1.0,1.0
150000.0,2.0,2,2.0,26.0,0.0,10693.0,19775.0,3000.0,1.0,0.0
500000.0,1.0,1,1.0,57.0,-1.0,4560.0,16008.833333333334,600.0,0.0,0.0
120000.0,2.0,2,2.0,24.0,0.0,34670.0,23046.666666666668,2033.0,1.0,0.0
80000.0,2.0,2,1.0,35.0,-1.0,7961.0,7756.0,20004.0,0.0,0.0
100000.0,2.0,3,1.0,39.0,0.0,39667.0,41466.166666666664,1649.0,0.0,0.0
20000.0,1.0,1,1.0,53.0,0.0,13605.0,15494.166666666666,1249.0,0.0,1.0
200000.0,2.0,2,1.0,33.0,0.0,23762.0,22972.666666666668,4000.0,0.0,0.0
80000.0,1.0,1,1.0,39.0,0.0,61708.0,52276.5,5000.0,0.0,1.0
80000.0,1.0,1,2.0,33.0,0.0,75985.0,73944.83333333333,12036.0,0.0,0.0
150000.0,1.0,1,2.0,26.0,0.0,29712.0,29981.333333333332,3200.0,0.0,0.0
50000.0,1.0,2,1.0,50.0,0.0,47721.0,33868.5,2037.0,0.0,1.0
370000.0,2.0,1,2.0,28.0,-1.0,577.0,5689.0,63895.0,0.0,0.0
130000.0,2.0,2,2.0,25.0,0.0,107594.0,119679.66666666667,4023.0,1.0,0.0
450000.0,2.0,1,1.0,41.0,-1.0,2663.0,2332.5,2146.0,0.0,0.0
200000.0,2.0,2,1.0,44.0,-1.0,500.0,21994.5,0.0,0.0,0.0
